order_id,order_date,customer_id,gender,age_group,region,category,product,quantity,unit_price,discount,revenue,channel,status
ORD04142,2023-04-14,CUST0567,Other,25-34,East,Electronics,Phone Case,1,322.57,0.0,322.57,Organic Search,Completed
ORD04143,2023-03-28,CUST1132,Male,45-54,East,Home & Kitchen,Bed Sheets,1,80.63,0.0,80.63,Email,Completed
ORD04144,2023-09-27,CUST0269,Other,18-24,West,Clothing,T-Shirt,1,174.09,0.15,147.98,Direct,Cancelled
ORD04145,2023-10-26,CUST0731,Female,35-44,East,Electronics,Phone Case,1,274.61,0.05,260.88,Paid Ad,Cancelled
ORD04146,2023-08-16,CUST0987,Other,18-24,Central,Beauty,Lip Balm,4,43.72,0.0,174.88,Social Media,Completed
ORD04147,2023-04-01,CUST0470,Other,18-24,Central,Electronics,Smart Watch,1,121.65,0.15,103.4,Email,Completed
ORD04148,2023-06-28,CUST0857,Other,45-54,West,Home & Kitchen,Coffee Maker,2,160.24,0.0,320.48,Direct,Completed
ORD04149,2023-09-02,CUST1003,Female,45-54,Central,Electronics,Bluetooth Speaker,1,55.1,0.0,55.1,Email,Completed
ORD04150,2023-09-13,CUST1069,Other,18-24,East,Electronics,Smart Watch,2,314.5,0.2,503.2,Email,Cancelled
ORD04151,2023-04-07,CUST1018,Male,55+,South,Home & Kitchen,Bed Sheets,4,213.96,0.0,855.84,Organic Search,Completed
ORD04152,2023-01-02,CUST0009,Male,25-34,North,Beauty,Sunscreen,5,27.64,0.0,138.2,Direct,Cancelled
ORD04153,2023-08-29,CUST1164,Male,18-24,East,Home & Kitchen,Air Fryer,1,126.78,0.05,120.44,Social Media,Completed
ORD04154,2023-06-18,CUST0467,Other,25-34,East,Clothing,Jeans,1,153.34,0.1,138.01,Organic Search,Completed
ORD04155,2023-05-23,CUST0638,Other,25-34,North,Home & Kitchen,Coffee Maker,1,196.71,0.0,196.71,Direct,Completed
ORD04156,2023-02-02,CUST0765,Male,45-54,East,Electronics,Smart Watch,1,244.26,0.15,207.62,Direct,Completed
ORD04157,2023-07-27,CUST0967,Other,45-54,East,Clothing,Sneakers,1,103.41,0.05,98.24,Paid Ad,Completed
ORD04158,2023-10-03,CUST1070,Male,35-44,North,Electronics,Phone Case,1,43.61,0.1,39.25,Direct,Completed
ORD04159,2023-11-13,CUST0847,Other,55+,East,Clothing,Jeans,2,112.16,0.0,224.32,Organic Search,Completed
ORD04160,2023-08-01,CUST1057,Male,45-54,North,Electronics,Wireless Earbuds,3,287.31,0.15,732.64,Email,Completed
ORD04161,2023-07-22,CUST0403,Male,45-54,South,Electronics,Bluetooth Speaker,2,164.24,0.0,328.48,Organic Search,Cancelled
ORD04162,2023-03-24,CUST0580,Female,55+,East,Clothing,T-Shirt,3,145.45,0.15,370.9,Organic Search,Returned
ORD04163,2023-07-28,CUST0453,Other,25-34,Central,Clothing,Jeans,2,172.4,0.0,344.8,Organic Search,Completed
ORD04164,2023-06-23,CUST0993,Female,55+,South,Clothing,Jacket,2,83.1,0.05,157.89,Social Media,Completed
ORD04165,2023-08-08,CUST0199,Other,55+,South,Home & Kitchen,Blender,1,209.39,0.0,209.39,Social Media,Completed
ORD04166,2023-06-25,CUST0801,Male,35-44,North,Electronics,USB Hub,1,292.66,0.15,248.76,Email,Cancelled
ORD04167,2023-05-19,CUST0695,Male,35-44,North,Electronics,Phone Case,1,57.86,0.0,57.86,Organic Search,Cancelled
ORD04168,2023-03-28,CUST0463,Female,35-44,West,Beauty,Hair Mask,1,70.68,0.0,70.68,Direct,Completed
ORD04169,2023-06-08,CUST0822,Female,25-34,East,Books,Self-Help Guide,2,50.93,0.05,96.77,Paid Ad,Completed
ORD04170,2023-03-29,CUST0413,Male,55+,North,Clothing,Sneakers,1,55.81,0.0,55.81,Direct,Completed
ORD04171,2023-04-29,CUST1147,Other,18-24,East,Electronics,Phone Case,5,165.46,0.0,827.3,Email,Cancelled
ORD04172,2023-12-05,CUST0177,Male,55+,Central,Clothing,Hoodie,1,101.53,0.05,96.45,Organic Search,Returned
ORD04173,2023-07-07,CUST0188,Other,18-24,West,Home & Kitchen,Bed Sheets,1,106.12,0.0,106.12,Direct,Returned
ORD04174,2023-07-25,CUST0931,Male,55+,East,Home & Kitchen,Scented Candle,2,104.5,0.0,209.0,Email,Completed
ORD04175,2023-10-10,CUST0884,Male,25-34,East,Electronics,Smart Watch,1,108.38,0.1,97.54,Social Media,Completed
ORD04176,2023-12-15,CUST0506,Other,45-54,East,Home & Kitchen,Scented Candle,1,119.52,0.15,101.59,Email,Cancelled
ORD04177,2023-08-04,CUST0412,Other,25-34,South,Electronics,Phone Case,1,15.92,0.05,15.12,Email,Completed
ORD04178,2023-09-22,CUST0366,Other,55+,East,Electronics,USB Hub,1,295.73,0.1,266.16,Email,Cancelled
ORD04179,2023-06-11,CUST0452,Male,55+,West,Electronics,Wireless Earbuds,3,294.28,0.15,750.41,Paid Ad,Returned
ORD04180,2023-06-05,CUST0991,Female,18-24,Central,Beauty,Hair Mask,1,71.43,0.0,71.43,Paid Ad,Completed
ORD04181,2023-06-28,CUST1037,Male,35-44,North,Electronics,Smart Watch,2,16.63,0.0,33.26,Direct,Completed
ORD04182,2023-08-21,CUST0698,Other,18-24,West,Books,Python Programming,1,25.27,0.0,25.27,Email,Returned
ORD04183,2023-08-23,CUST0684,Male,55+,North,Electronics,USB Hub,2,195.78,0.0,391.56,Email,Cancelled
ORD04184,2023-06-08,CUST0551,Female,25-34,West,Electronics,USB Hub,5,30.47,0.0,152.35,Organic Search,Completed
ORD04185,2023-04-13,CUST0662,Other,18-24,South,Books,Novel,1,23.9,0.05,22.7,Email,Cancelled
ORD04186,2023-08-13,CUST0904,Male,35-44,South,Electronics,USB Hub,1,349.32,0.1,314.39,Organic Search,Returned
ORD04187,2023-04-12,CUST0204,Other,35-44,North,Books,Novel,1,10.07,0.15,8.56,Social Media,Completed
ORD04188,2023-08-03,CUST0163,Other,25-34,North,Electronics,Phone Case,1,25.51,0.0,25.51,Email,Completed
ORD04189,2023-08-25,CUST0782,Female,45-54,East,Books,Self-Help Guide,2,17.26,0.0,34.52,Paid Ad,Cancelled
ORD04190,2023-08-27,CUST0979,Female,35-44,East,Beauty,Sunscreen,4,43.24,0.15,147.02,Email,Completed
ORD04191,2023-09-07,CUST0879,Male,35-44,North,Books,Self-Help Guide,1,19.98,0.05,18.98,Organic Search,Cancelled
ORD04192,2023-10-09,CUST1002,Female,25-34,East,Electronics,USB Hub,1,257.69,0.0,257.69,Direct,Completed
ORD04193,2023-07-19,CUST1026,Other,25-34,West,Books,Python Programming,2,19.78,0.05,37.58,Email,Completed
ORD04194,2023-09-02,CUST0280,Male,55+,East,Clothing,Hoodie,1,127.26,0.05,120.9,Paid Ad,Completed
ORD04195,2023-08-10,CUST0327,Male,35-44,Central,Home & Kitchen,Scented Candle,2,185.24,0.1,333.43,Organic Search,Completed
ORD04196,2023-05-02,CUST0284,Female,35-44,West,Home & Kitchen,Air Fryer,2,13.0,0.0,26.0,Organic Search,Completed
ORD04197,2023-02-15,CUST0990,Female,45-54,South,Home & Kitchen,Scented Candle,3,64.3,0.0,192.9,Organic Search,Completed
ORD04198,2023-05-31,CUST0778,Female,25-34,East,Books,Self-Help Guide,5,13.19,0.05,62.65,Email,Completed
ORD04199,2023-07-07,CUST0203,Other,45-54,South,Electronics,Phone Case,3,198.6,0.05,566.01,Email,Completed
ORD04200,2023-08-10,CUST0922,Male,25-34,East,Clothing,Sneakers,3,94.58,0.05,269.55,Email,Completed
ORD04201,2023-10-02,CUST0808,Male,25-34,South,Books,Novel,3,26.09,0.0,78.27,Organic Search,Cancelled
ORD04202,2023-05-05,CUST0287,Other,25-34,South,Clothing,T-Shirt,2,96.02,0.0,192.04,Direct,Returned
ORD04203,2023-04-10,CUST0589,Male,55+,North,Clothing,Hoodie,1,167.66,0.0,167.66,Direct,Cancelled
ORD04204,2023-11-17,CUST0295,Male,55+,South,Clothing,Sneakers,2,100.91,0.05,191.73,Email,Completed
ORD04205,2023-04-03,CUST1135,Female,55+,East,Electronics,Bluetooth Speaker,1,62.48,0.0,62.48,Social Media,Completed
ORD04206,2023-07-15,CUST0476,Other,55+,Central,Clothing,Jacket,3,40.59,0.0,121.77,Direct,Returned
ORD04207,2023-08-04,CUST0626,Other,35-44,North,Books,Self-Help Guide,1,9.63,0.0,9.63,Email,Returned
ORD04208,2023-07-27,CUST0507,Other,18-24,North,Electronics,Wireless Earbuds,3,97.33,0.0,291.99,Organic Search,Completed
ORD04209,2023-03-24,CUST0041,Other,25-34,East,Electronics,Smart Watch,3,349.94,0.0,1049.82,Organic Search,Completed
ORD04210,2023-03-09,CUST1028,Female,55+,South,Beauty,Moisturiser,1,28.82,0.0,28.82,Direct,Completed
ORD04211,2023-04-02,CUST0315,Other,35-44,West,Clothing,Sneakers,1,65.72,0.0,65.72,Direct,Returned
ORD04212,2023-08-04,CUST0519,Male,55+,West,Electronics,Wireless Earbuds,1,107.62,0.0,107.62,Social Media,Returned
ORD04213,2023-07-28,CUST1172,Male,45-54,Central,Home & Kitchen,Scented Candle,1,54.34,0.0,54.34,Direct,Completed
ORD04214,2023-05-17,CUST0715,Female,35-44,West,Home & Kitchen,Bed Sheets,1,159.65,0.0,159.65,Email,Returned
ORD04215,2023-08-14,CUST1112,Female,18-24,East,Beauty,Sunscreen,1,87.79,0.2,70.23,Direct,Completed
ORD04216,2023-09-24,CUST1094,Other,45-54,South,Home & Kitchen,Scented Candle,1,101.85,0.0,101.85,Paid Ad,Completed
ORD04217,2023-02-27,CUST1195,Other,18-24,North,Beauty,Sunscreen,2,82.03,0.05,155.86,Organic Search,Returned
ORD04218,2023-07-18,CUST0345,Female,55+,East,Electronics,Phone Case,1,327.98,0.0,327.98,Direct,Completed
ORD04219,2023-08-24,CUST0240,Other,18-24,South,Clothing,Jacket,1,59.7,0.15,50.75,Email,Cancelled
ORD04220,2023-05-22,CUST0100,Female,35-44,South,Clothing,Sneakers,2,92.87,0.05,176.45,Organic Search,Completed
ORD04221,2023-06-06,CUST0641,Male,35-44,Central,Electronics,Phone Case,2,287.42,0.0,574.84,Paid Ad,Completed
ORD04222,2023-08-09,CUST0749,Female,25-34,East,Electronics,Phone Case,4,68.21,0.0,272.84,Organic Search,Cancelled
ORD04223,2023-10-18,CUST0625,Male,45-54,South,Electronics,Bluetooth Speaker,2,316.18,0.0,632.36,Social Media,Returned
ORD04224,2023-09-21,CUST0445,Female,35-44,West,Home & Kitchen,Coffee Maker,1,17.49,0.0,17.49,Paid Ad,Cancelled
ORD04225,2023-08-04,CUST0270,Male,45-54,Central,Electronics,Bluetooth Speaker,1,27.22,0.0,27.22,Email,Completed
ORD04226,2023-09-02,CUST1013,Female,25-34,Central,Clothing,Jacket,1,27.35,0.0,27.35,Social Media,Completed
ORD04227,2023-06-20,CUST0561,Other,45-54,East,Beauty,Moisturiser,3,69.81,0.0,209.43,Paid Ad,Completed
ORD04228,2023-08-15,CUST0101,Other,25-34,South,Electronics,Bluetooth Speaker,1,192.29,0.15,163.45,Email,Completed
ORD04229,2023-07-12,CUST1056,Male,25-34,Central,Clothing,Jacket,3,47.68,0.15,121.58,Organic Search,Cancelled
ORD04230,2023-05-03,CUST0553,Other,25-34,West,Home & Kitchen,Scented Candle,1,137.7,0.0,137.7,Organic Search,Completed
ORD04231,2023-08-27,CUST0992,Female,25-34,Central,Beauty,Lip Balm,4,14.14,0.0,56.56,Organic Search,Cancelled
ORD04232,2023-07-30,CUST1002,Female,25-34,East,Electronics,Bluetooth Speaker,1,250.37,0.15,212.81,Email,Completed
ORD04233,2023-06-18,CUST0261,Other,18-24,North,Clothing,Hoodie,1,69.65,0.0,69.65,Email,Completed
ORD04234,2023-10-23,CUST0591,Male,55+,West,Clothing,Jeans,1,68.71,0.15,58.4,Email,Completed
ORD04235,2023-02-10,CUST0506,Other,45-54,East,Electronics,Phone Case,1,151.11,0.15,128.44,Direct,Completed
ORD04236,2023-06-08,CUST0948,Other,45-54,South,Books,Cook Book,1,43.01,0.0,43.01,Organic Search,Completed
ORD04237,2023-03-09,CUST0522,Female,18-24,South,Beauty,Hair Mask,2,11.89,0.0,23.78,Paid Ad,Completed
ORD04238,2023-09-10,CUST0677,Female,45-54,Central,Home & Kitchen,Bed Sheets,2,43.1,0.1,77.58,Direct,Completed
ORD04239,2023-08-27,CUST1158,Other,25-34,Central,Books,Novel,1,30.24,0.15,25.7,Organic Search,Completed
ORD04240,2023-06-12,CUST0225,Male,45-54,East,Home & Kitchen,Scented Candle,1,191.56,0.15,162.83,Paid Ad,Returned
ORD04241,2023-08-21,CUST0180,Other,25-34,South,Clothing,Jeans,3,107.32,0.0,321.96,Social Media,Completed
ORD04242,2023-06-27,CUST0069,Male,18-24,East,Electronics,Wireless Earbuds,2,156.18,0.2,249.89,Email,Completed
ORD04243,2023-09-08,CUST0807,Male,35-44,East,Home & Kitchen,Air Fryer,1,10.81,0.0,10.81,Social Media,Completed
ORD04244,2023-07-10,CUST1154,Other,35-44,South,Clothing,Hoodie,3,54.16,0.1,146.23,Email,Cancelled
ORD04245,2023-07-01,CUST0016,Other,35-44,South,Electronics,Smart Watch,3,67.36,0.15,171.77,Organic Search,Returned
ORD04246,2023-11-02,CUST1025,Female,25-34,West,Home & Kitchen,Coffee Maker,5,203.17,0.0,1015.85,Paid Ad,Completed
ORD04247,2023-05-22,CUST0914,Male,25-34,West,Electronics,USB Hub,2,30.73,0.15,52.24,Direct,Completed
ORD04248,2023-04-08,CUST0763,Female,45-54,East,Home & Kitchen,Air Fryer,4,21.84,0.0,87.36,Paid Ad,Completed
ORD04249,2023-08-04,CUST0288,Other,55+,North,Electronics,USB Hub,1,29.53,0.0,29.53,Social Media,Cancelled
ORD04250,2023-11-20,CUST0678,Male,55+,South,Home & Kitchen,Bed Sheets,1,145.53,0.0,145.53,Social Media,Returned
ORD04251,2023-06-23,CUST0948,Other,45-54,South,Clothing,Sneakers,1,32.26,0.05,30.65,Organic Search,Completed
ORD04252,2023-03-12,CUST0776,Other,35-44,South,Electronics,Phone Case,1,228.64,0.1,205.78,Social Media,Returned
ORD04253,2023-06-14,CUST0608,Male,45-54,West,Books,Cook Book,3,21.4,0.0,64.2,Email,Completed
ORD04254,2023-07-20,CUST0140,Other,45-54,East,Clothing,Sneakers,1,64.52,0.2,51.62,Direct,Completed
ORD04255,2023-04-24,CUST1160,Male,25-34,East,Electronics,Phone Case,2,147.62,0.0,295.24,Social Media,Cancelled
ORD04256,2023-08-18,CUST0469,Other,35-44,East,Clothing,Sneakers,3,14.12,0.05,40.24,Paid Ad,Returned
ORD04257,2023-12-20,CUST1057,Male,45-54,North,Home & Kitchen,Coffee Maker,3,48.29,0.1,130.38,Social Media,Completed
ORD04258,2023-07-09,CUST0190,Other,45-54,South,Electronics,USB Hub,5,68.52,0.0,342.6,Social Media,Completed
ORD04259,2023-06-17,CUST0268,Male,25-34,East,Clothing,Jacket,3,118.49,0.0,355.47,Paid Ad,Returned
ORD04260,2023-06-28,CUST0629,Other,45-54,East,Clothing,T-Shirt,1,57.87,0.15,49.19,Paid Ad,Completed
ORD04261,2023-04-06,CUST0318,Other,18-24,West,Electronics,Phone Case,1,30.49,0.1,27.44,Paid Ad,Cancelled
ORD04262,2023-10-13,CUST0305,Female,45-54,West,Home & Kitchen,Air Fryer,3,13.39,0.0,40.17,Social Media,Completed
ORD04263,2023-07-01,CUST0626,Other,35-44,North,Home & Kitchen,Coffee Maker,1,137.54,0.0,137.54,Direct,Returned
ORD04264,2023-06-25,CUST0673,Other,45-54,West,Books,Cook Book,1,20.23,0.0,20.23,Paid Ad,Cancelled
ORD04265,2023-08-18,CUST0603,Female,25-34,South,Electronics,USB Hub,4,171.73,0.05,652.57,Email,Returned
ORD04266,2023-07-07,CUST0320,Other,45-54,North,Clothing,Jacket,5,16.04,0.0,80.2,Social Media,Completed
ORD04267,2023-08-16,CUST0884,Male,25-34,East,Clothing,Sneakers,1,75.38,0.05,71.61,Organic Search,Cancelled
ORD04268,2023-03-11,CUST0730,Other,45-54,East,Home & Kitchen,Coffee Maker,2,118.79,0.15,201.94,Organic Search,Cancelled
ORD04269,2023-09-22,CUST1170,Female,25-34,South,Clothing,Jacket,3,42.37,0.0,127.11,Email,Completed
ORD04270,2023-11-04,CUST0293,Female,18-24,Central,Clothing,Jacket,1,138.13,0.1,124.32,Social Media,Returned
ORD04271,2023-08-16,CUST0846,Male,18-24,South,Home & Kitchen,Coffee Maker,2,112.45,0.0,224.9,Direct,Cancelled
ORD04272,2023-11-11,CUST0363,Male,35-44,North,Home & Kitchen,Bed Sheets,2,211.8,0.0,423.6,Paid Ad,Completed
ORD04273,2023-04-20,CUST0216,Other,45-54,Central,Electronics,Bluetooth Speaker,5,308.2,0.0,1541.0,Organic Search,Completed
ORD04274,2023-07-14,CUST0099,Female,18-24,East,Electronics,Bluetooth Speaker,2,215.83,0.0,431.66,Email,Cancelled
ORD04275,2023-08-07,CUST1065,Male,45-54,North,Clothing,Jacket,1,148.71,0.1,133.84,Direct,Returned
ORD04276,2023-08-04,CUST0522,Female,18-24,South,Beauty,Moisturiser,1,87.26,0.0,87.26,Organic Search,Completed
ORD04277,2023-06-28,CUST0664,Female,45-54,Central,Home & Kitchen,Scented Candle,2,85.65,0.0,171.3,Email,Completed
ORD04278,2023-06-13,CUST0467,Other,25-34,East,Electronics,Bluetooth Speaker,3,106.48,0.2,255.55,Paid Ad,Completed
ORD04279,2023-04-11,CUST0549,Male,18-24,West,Clothing,Jacket,1,16.65,0.1,14.98,Email,Returned
ORD04280,2023-06-26,CUST1012,Male,35-44,Central,Home & Kitchen,Coffee Maker,3,145.53,0.0,436.59,Direct,Completed
ORD04281,2023-04-24,CUST0324,Other,25-34,Central,Home & Kitchen,Scented Candle,1,125.72,0.1,113.15,Paid Ad,Completed
ORD04282,2023-09-03,CUST0013,Other,45-54,North,Electronics,Smart Watch,3,47.09,0.0,141.27,Paid Ad,Completed
ORD04283,2023-05-09,CUST0809,Male,55+,North,Home & Kitchen,Blender,1,41.9,0.0,41.9,Paid Ad,Completed
ORD04284,2023-03-10,CUST0094,Other,25-34,South,Electronics,Wireless Earbuds,1,213.87,0.0,213.87,Paid Ad,Completed
ORD04285,2023-07-29,CUST0231,Male,35-44,North,Electronics,USB Hub,1,321.57,0.0,321.57,Paid Ad,Cancelled
ORD04286,2023-08-06,CUST0935,Male,45-54,West,Clothing,T-Shirt,4,162.79,0.0,651.16,Email,Completed
ORD04287,2023-10-09,CUST0216,Other,45-54,Central,Clothing,Jacket,1,129.18,0.05,122.72,Direct,Completed
ORD04288,2023-08-03,CUST0357,Female,55+,East,Beauty,Sunscreen,3,79.11,0.15,201.73,Social Media,Completed
ORD04289,2023-06-15,CUST0986,Male,18-24,West,Clothing,Hoodie,3,178.52,0.05,508.78,Organic Search,Completed
ORD04290,2023-09-19,CUST0237,Male,25-34,South,Beauty,Hair Mask,1,30.63,0.0,30.63,Organic Search,Returned
ORD04291,2023-07-27,CUST0274,Female,25-34,East,Beauty,Face Serum,2,81.53,0.0,163.06,Email,Completed
ORD04292,2023-03-21,CUST0487,Other,55+,North,Clothing,Jeans,3,164.23,0.0,492.69,Direct,Completed
ORD04293,2023-08-01,CUST1164,Male,18-24,East,Books,Cook Book,1,51.86,0.05,49.27,Organic Search,Completed
ORD04294,2023-10-22,CUST0768,Female,25-34,South,Books,Data Science Handbook,2,13.32,0.0,26.64,Direct,Completed
ORD04295,2023-06-27,CUST0718,Male,18-24,Central,Electronics,Wireless Earbuds,1,198.04,0.1,178.24,Paid Ad,Returned
ORD04296,2023-06-03,CUST0181,Other,35-44,Central,Clothing,Hoodie,3,36.79,0.15,93.81,Paid Ad,Completed
ORD04297,2023-04-17,CUST0441,Male,18-24,East,Electronics,Phone Case,2,203.94,0.0,407.88,Paid Ad,Returned
ORD04298,2023-04-20,CUST1036,Female,45-54,West,Clothing,T-Shirt,3,29.05,0.0,87.15,Organic Search,Completed
ORD04299,2023-07-05,CUST0278,Female,35-44,Central,Books,Novel,2,45.35,0.0,90.7,Direct,Completed
ORD04300,2023-08-06,CUST0347,Female,45-54,South,Electronics,Wireless Earbuds,2,126.59,0.15,215.2,Email,Returned
ORD04301,2023-03-22,CUST0172,Other,18-24,South,Electronics,Wireless Earbuds,1,72.16,0.05,68.55,Email,Completed
ORD04302,2023-11-04,CUST0405,Female,45-54,West,Electronics,Wireless Earbuds,2,109.78,0.0,219.56,Organic Search,Cancelled
ORD04303,2023-09-08,CUST0655,Other,25-34,West,Clothing,T-Shirt,1,22.19,0.0,22.19,Organic Search,Cancelled
ORD04304,2023-08-04,CUST0915,Other,25-34,East,Electronics,Bluetooth Speaker,1,69.88,0.15,59.4,Organic Search,Completed
ORD04305,2023-09-26,CUST0015,Other,45-54,South,Books,Cook Book,1,19.77,0.0,19.77,Direct,Completed
ORD04306,2023-03-21,CUST0696,Female,45-54,West,Beauty,Sunscreen,2,39.59,0.1,71.26,Direct,Completed
ORD04307,2023-07-14,CUST0931,Male,55+,East,Clothing,T-Shirt,4,26.15,0.0,104.6,Direct,Returned
ORD04308,2023-08-12,CUST1121,Other,45-54,Central,Electronics,Smart Watch,2,198.75,0.0,397.5,Paid Ad,Completed
ORD04309,2023-09-26,CUST0524,Male,25-34,West,Electronics,Wireless Earbuds,1,45.15,0.1,40.63,Organic Search,Returned
ORD04310,2023-09-14,CUST0081,Male,35-44,Central,Books,Novel,1,33.11,0.05,31.45,Social Media,Completed
ORD04311,2023-05-29,CUST0560,Male,35-44,South,Electronics,Wireless Earbuds,1,149.41,0.05,141.94,Email,Completed
ORD04312,2023-11-05,CUST0901,Female,55+,East,Home & Kitchen,Bed Sheets,1,20.3,0.05,19.29,Direct,Returned
ORD04313,2023-04-10,CUST0335,Other,25-34,East,Beauty,Moisturiser,1,40.66,0.05,38.63,Social Media,Completed
ORD04314,2023-10-10,CUST0165,Female,18-24,Central,Clothing,Jacket,2,16.24,0.05,30.86,Paid Ad,Cancelled
ORD04315,2023-11-21,CUST0562,Male,35-44,West,Beauty,Moisturiser,1,17.0,0.0,17.0,Social Media,Returned
ORD04316,2023-04-29,CUST0693,Male,55+,West,Clothing,Sneakers,1,90.07,0.0,90.07,Paid Ad,Completed
ORD04317,2023-08-31,CUST0194,Other,55+,North,Home & Kitchen,Air Fryer,1,30.25,0.0,30.25,Email,Returned
ORD04318,2023-02-26,CUST0083,Female,18-24,East,Clothing,T-Shirt,1,168.57,0.15,143.28,Paid Ad,Completed
ORD04319,2023-06-29,CUST0472,Male,18-24,West,Home & Kitchen,Scented Candle,2,10.88,0.0,21.76,Social Media,Returned
ORD04320,2023-07-22,CUST0389,Female,55+,North,Clothing,Jeans,2,85.99,0.0,171.98,Paid Ad,Completed
ORD04321,2023-08-03,CUST0549,Male,18-24,West,Home & Kitchen,Blender,2,143.58,0.0,287.16,Direct,Cancelled
ORD04322,2023-11-02,CUST0940,Female,45-54,North,Home & Kitchen,Coffee Maker,2,85.76,0.0,171.52,Paid Ad,Cancelled
ORD04323,2023-08-21,CUST0033,Female,35-44,South,Home & Kitchen,Coffee Maker,2,55.14,0.1,99.25,Paid Ad,Completed
ORD04324,2023-07-15,CUST0401,Male,35-44,South,Electronics,USB Hub,2,96.3,0.05,182.97,Direct,Cancelled
ORD04325,2023-09-21,CUST0932,Female,35-44,West,Clothing,Sneakers,1,60.08,0.0,60.08,Paid Ad,Cancelled
ORD04326,2023-11-09,CUST0269,Other,18-24,West,Home & Kitchen,Blender,1,161.8,0.05,153.71,Paid Ad,Cancelled
ORD04327,2023-02-11,CUST0319,Other,55+,East,Electronics,USB Hub,1,154.46,0.0,154.46,Email,Completed
ORD04328,2023-11-30,CUST0800,Male,25-34,North,Clothing,Jeans,3,151.51,0.15,386.35,Paid Ad,Completed
ORD04329,2023-03-24,CUST0239,Male,18-24,West,Books,Novel,1,27.93,0.1,25.14,Social Media,Completed
ORD04330,2023-09-22,CUST0704,Female,55+,Central,Electronics,Phone Case,1,246.05,0.05,233.75,Paid Ad,Returned
ORD04331,2023-05-30,CUST0445,Female,35-44,West,Electronics,Smart Watch,2,282.9,0.0,565.8,Paid Ad,Completed
ORD04332,2023-04-13,CUST0241,Other,35-44,West,Clothing,Hoodie,1,58.36,0.1,52.52,Social Media,Completed
ORD04333,2023-07-06,CUST0696,Female,45-54,West,Electronics,Bluetooth Speaker,1,327.9,0.0,327.9,Social Media,Cancelled
ORD04334,2023-08-15,CUST0166,Female,55+,North,Electronics,USB Hub,2,126.37,0.0,252.74,Direct,Cancelled
ORD04335,2023-06-24,CUST1036,Female,45-54,West,Home & Kitchen,Coffee Maker,3,189.82,0.0,569.46,Organic Search,Completed
ORD04336,2023-03-07,CUST1006,Other,45-54,South,Electronics,USB Hub,5,52.27,0.0,261.35,Direct,Completed
ORD04337,2023-08-07,CUST0906,Female,55+,Central,Beauty,Sunscreen,2,30.93,0.15,52.58,Paid Ad,Completed
ORD04338,2023-10-20,CUST1082,Other,55+,Central,Clothing,Jeans,2,66.3,0.05,125.97,Email,Completed
ORD04339,2023-06-24,CUST0126,Male,45-54,Central,Books,Cook Book,1,46.16,0.15,39.24,Email,Completed
ORD04340,2023-05-12,CUST1084,Male,18-24,South,Books,Self-Help Guide,4,25.32,0.0,101.28,Paid Ad,Completed
ORD04341,2023-07-07,CUST0696,Female,45-54,West,Clothing,Jacket,2,41.81,0.0,83.62,Email,Cancelled
ORD04342,2023-03-04,CUST1031,Female,18-24,South,Electronics,Bluetooth Speaker,5,262.95,0.0,1314.75,Organic Search,Completed
ORD04343,2023-09-24,CUST0787,Other,55+,East,Electronics,Bluetooth Speaker,1,317.87,0.0,317.87,Paid Ad,Completed
ORD04344,2023-09-26,CUST0852,Male,35-44,Central,Electronics,Wireless Earbuds,2,345.91,0.15,588.05,Organic Search,Returned
ORD04345,2023-08-05,CUST0847,Other,55+,East,Clothing,Jacket,2,77.4,0.0,154.8,Paid Ad,Returned
ORD04346,2023-06-17,CUST0131,Male,35-44,Central,Beauty,Moisturiser,3,15.5,0.1,41.85,Direct,Returned
ORD04347,2023-09-18,CUST0546,Male,35-44,West,Home & Kitchen,Air Fryer,1,91.01,0.0,91.01,Email,Completed
ORD04348,2023-07-29,CUST0285,Male,25-34,Central,Clothing,T-Shirt,4,29.2,0.0,116.8,Paid Ad,Completed
ORD04349,2023-09-25,CUST0985,Female,45-54,South,Clothing,T-Shirt,3,164.84,0.0,494.52,Paid Ad,Cancelled
ORD04350,2023-08-13,CUST1048,Female,55+,Central,Beauty,Moisturiser,3,51.91,0.2,124.58,Paid Ad,Completed
ORD04351,2023-09-15,CUST1123,Female,55+,East,Electronics,Smart Watch,1,35.13,0.0,35.13,Social Media,Completed
ORD04352,2023-08-07,CUST0928,Male,18-24,East,Clothing,Sneakers,3,115.9,0.05,330.32,Direct,Completed
ORD04353,2023-07-01,CUST0553,Other,25-34,West,Electronics,Wireless Earbuds,1,231.86,0.0,231.86,Paid Ad,Completed
ORD04354,2023-11-13,CUST1093,Other,45-54,South,Clothing,Sneakers,1,49.44,0.0,49.44,Email,Completed
ORD04355,2023-07-27,CUST0660,Other,45-54,East,Home & Kitchen,Blender,1,131.55,0.1,118.4,Direct,Cancelled
ORD04356,2023-08-08,CUST1004,Male,18-24,Central,Electronics,Bluetooth Speaker,2,236.0,0.0,472.0,Direct,Cancelled
ORD04357,2023-05-13,CUST0961,Male,18-24,West,Electronics,Smart Watch,1,24.62,0.0,24.62,Direct,Cancelled
ORD04358,2023-08-12,CUST0205,Male,18-24,North,Books,Data Science Handbook,1,26.33,0.0,26.33,Organic Search,Completed
ORD04359,2023-08-02,CUST0010,Female,35-44,Central,Home & Kitchen,Scented Candle,2,67.24,0.0,134.48,Social Media,Completed
